,db,phi,h_x,h_y,cost,RV,Parameters
767,0.6938775510204082,0.30612244897959184,0.0,0.0,-1.2499999960918773e-05,0.1666666679972968,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
768,0.7346938775510204,0.30612244897959184,0.0,0.0,-1.2499999943044182e-05,0.16666666669534594,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
769,0.7755102040816326,0.30612244897959184,0.0,0.0,-1.2499999945847495e-05,0.16666666680647896,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
770,0.8163265306122449,0.30612244897959184,0.0,0.0,-1.2500000052928506e-05,0.16666666671627467,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
771,0.8571428571428571,0.30612244897959184,0.0,0.0,-1.24999999361608e-05,0.16666666591513646,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
772,0.8979591836734694,0.30612244897959184,0.0,0.0,-1.2499999962362063e-05,0.16666666838874927,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
773,0.9387755102040817,0.30612244897959184,0.0,0.0,-1.2499999934190154e-05,0.16666666561555205,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
774,0.9795918367346939,0.30612244897959184,0.0,0.0,-1.2499999956394614e-05,0.1666666681685316,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
775,1.0204081632653061,0.30612244897959184,0.0,0.0,-1.2499999961196329e-05,0.16666666839897673,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
776,1.0612244897959184,0.30612244897959184,0.0,0.0,-1.2499999940324136e-05,0.16666666665492935,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
777,1.1020408163265305,0.30612244897959184,0.0,0.0,-1.2499999938159201e-05,0.16666666630391025,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
778,1.1428571428571428,0.30612244897959184,0.0,0.0,-1.2499999966247843e-05,0.1666666684423027,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
779,1.183673469387755,0.30612244897959184,0.011005387243625809,0.00011096879922168876,-1.2105825888647503e-05,0.16600772712003797,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
780,1.2244897959183674,0.30612244897959184,0.05744410079693139,0.004817152581494334,-1.0660761894376591e-05,0.16337339658051397,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
781,1.2653061224489797,0.30612244897959184,0.18675774756547248,0.11665245092719,-7.617049954777855e-06,0.15526142639730728,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
782,1.3061224489795917,0.30612244897959184,0.22446486113183647,0.14313556201019617,-7.008772738292812e-06,0.1531202331183179,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
783,1.346938775510204,0.30612244897959184,0.2541084229698071,0.16302093635678153,-6.595103125145441e-06,0.15139410056412356,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
784,1.3877551020408163,0.30612244897959184,0.2790810759542419,0.1791268949578937,-6.285311716924813e-06,0.14988724052202548,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
785,1.4285714285714286,0.30612244897959184,0.3008863730342443,0.19268414373580192,-6.040856894679036e-06,0.14851879491300973,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
786,1.469387755102041,0.30612244897959184,0.320352467424999,0.2043681333345059,-5.841381652410549e-06,0.14724693162842148,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
787,1.510204081632653,0.30612244897959184,0.33806837664416484,0.21467093810808544,-5.673940660283483e-06,0.14604429028438276,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
788,1.5510204081632653,0.30612244897959184,0.3544733449055517,0.22392415643158073,-5.529955961564026e-06,0.14489300065443952,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
789,1.5918367346938775,0.30612244897959184,0.3696784513163036,0.23217617105134042,-5.40562411122103e-06,0.14378826066438488,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
790,1.6326530612244898,0.30612244897959184,0.3838736026073129,0.2395820273494519,-5.297026136635852e-06,0.1427223367234427,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
791,1.6734693877551021,0.30612244897959184,0.39720342673714937,0.24626231061381196,-5.201276255112353e-06,0.14168954281184593,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
792,1.7142857142857142,0.30612244897959184,0.4097833606599128,0.2523146030466124,-5.116171712338247e-06,0.140685511176689,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
793,1.7551020408163265,0.30612244897959184,0.4217051719817946,0.2578180820480435,-5.040011919560383e-06,0.13970687201477028,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
794,1.7959183673469388,0.30612244897959184,0.4330436972842742,0.26283839193062797,-4.971454183960722e-06,0.13875095421995337,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
795,1.836734693877551,0.30612244897959184,0.443861279730325,0.26743061459378725,-4.909419198700915e-06,0.13781559152678702,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
796,1.8775510204081634,0.30612244897959184,0.45421024635114543,0.27164127076416356,-4.853029359652705e-06,0.1368990236796646,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
797,1.9183673469387754,0.30612244897959184,0.46413491839116655,0.2755099554532033,-4.801563156658917e-06,0.1359997889792812,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
798,1.9591836734693877,0.30612244897959184,0.47367296460457736,0.27907062153298173,-4.754422214592324e-06,0.13511667321135176,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
799,2.0,0.30612244897959184,0.4828572973702922,0.28235258232428734,-4.711102413845758e-06,0.1342486404124084,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
800,0.0,0.32653061224489793,0.0,0.0,-1.2499999943460516e-05,0.16666666697977103,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
801,0.04081632653061224,0.32653061224489793,0.0,0.0,-1.2499999966469888e-05,0.166666668924895,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
802,0.08163265306122448,0.32653061224489793,0.0,0.0,-1.249999996244533e-05,0.16666666880109354,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
803,0.12244897959183673,0.32653061224489793,0.0,0.0,-1.2499999957032992e-05,0.16666666764028848,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
804,0.16326530612244897,0.32653061224489793,0.0,0.0,-1.2500000050791327e-05,0.16666666647054687,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
805,0.20408163265306123,0.32653061224489793,0.0,0.0,-1.2499999954618257e-05,0.16666666794211513,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
806,0.24489795918367346,0.32653061224489793,0.0,0.0,-1.24999999518427e-05,0.1666666678025501,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
807,0.2857142857142857,0.32653061224489793,0.0,0.0,-1.2499999959530994e-05,0.16666666768641314,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
808,0.32653061224489793,0.32653061224489793,0.0,0.0,-1.2499999952453322e-05,0.1666666677704296,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
809,0.3673469387755102,0.32653061224489793,0.0,0.0,-1.2499999958143215e-05,0.16666666798254884,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
810,0.40816326530612246,0.32653061224489793,0.0,0.0,-1.2499999956561147e-05,0.16666666763916366,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
811,0.4489795918367347,0.32653061224489793,0.0,0.0,-1.2499999959170172e-05,0.16666666764350022,"""Dict{String Real}(""""s_u"""" => 0.5 """"h_x_bar"""" => 0.8341251495337715 """"h_x"""" => 0.8341251495337715 """"p_u"""" => 0.5 """"s_y"""" => 0.5 """"a"""" => 2 """"h_y_bar"""" => 0.5012587863341825 """"M"""" => 1 """"phi"""" => 1.0 """"s_ay"""" => 0.6 """"b_x"""" => 3 """"h_y"""" => 0.5012587863341825 """"b_y"""" => 5.0 """"s_x"""" => 0.5 """"p_a"""" => 0.25 """"s_ax"""" => 0.5)"""
